ID_Transacao,ID_Produto,ID_Cliente,Data_Transacao,Canal_Compra
TRX00002771,PRD000246,CLI000246,06/04/2025,App
TRX00002772,PRD000656,CLI000229,22/12/2020,App
TRX00002773,PRD000752,CLI000567,03/04/2018,Agencia
TRX00002774,PRD001498,CLI000498,15/06/2022,App
TRX00002775,PRD001131,CLI000209,14/03/2026,Agencia
TRX00002776,PRD001185,CLI000091,16/02/2024,App
TRX00002777,PRD001483,CLI000483,13/12/2021,App
TRX00002778,PRD000895,CLI000762,12/08/2026,App
TRX00002779,PRD001755,CLI000755,15/01/2024,Agencia
TRX00002780,PRD000592,CLI000735,21/09/2025,App
TRX00002781,PRD001475,CLI000475,15/11/2013,App
TRX00002782,PRD000828,CLI000828,19/08/2023,App
TRX00002783,PRD000411,CLI000048,20/07/2019,App
TRX00002784,PRD001694,CLI000694,04/03/2026,App
TRX00002785,PRD001903,CLI000802,21/02/2022,App
TRX00002786,PRD001566,CLI000814,05/05/2020,App
TRX00002787,PRD001112,CLI000924,21/05/2023,Agencia
TRX00002788,PRD001950,CLI000096,03/02/2013,Agencia
TRX00002789,PRD001051,CLI000996,12/02/2024,Agencia
TRX00002790,PRD001385,CLI000385,23/09/2018,Agencia
TRX00002791,PRD000790,CLI000790,07/12/2021,App
TRX00002792,PRD000976,CLI000976,20/05/2025,Agencia
TRX00002793,PRD001741,CLI000412,28/10/2022,Agencia
TRX00002794,PRD001015,CLI000113,17/03/2026,Agencia
TRX00002795,PRD001428,CLI000438,09/02/2022,App
TRX00002796,PRD000368,CLI000076,06/01/2026,App
TRX00002797,PRD000721,CLI000646,10/01/2011,App
TRX00002798,PRD001781,CLI000819,27/04/2025,App
TRX00002799,PRD001337,CLI000608,21/12/2025,App
TRX00002800,PRD000213,CLI000307,10/01/2024,App
TRX00002801,PRD001231,CLI000224,04/09/2022,App
TRX00002802,PRD001804,CLI000349,07/01/2014,App
TRX00002803,PRD000496,CLI000496,21/11/2020,App
TRX00002804,PRD000086,CLI000766,27/06/2022,Agencia
TRX00002805,PRD001497,CLI000050,26/01/2022,Agencia
TRX00002806,PRD000465,CLI000444,02/07/2023,App
TRX00002807,PRD000548,CLI000847,23/03/2020,App
TRX00002808,PRD001577,CLI000357,24/03/2026,App
TRX00002809,PRD001477,CLI000282,11/03/2025,App
TRX00002810,PRD000878,CLI000348,26/02/2026,App
TRX00002811,PRD000584,CLI000119,25/07/2026,App
TRX00002812,PRD001554,CLI000546,30/03/2021,App
TRX00002813,PRD000265,CLI000469,16/06/2025,Agencia
TRX00002814,PRD000070,CLI000370,23/12/2019,App
TRX00002815,PRD001761,CLI000521,27/10/2018,App
TRX00002816,PRD000646,CLI000554,02/01/2024,Agencia
TRX00002817,PRD001620,CLI000867,10/05/2026,Agencia
TRX00002818,PRD001793,CLI000929,21/10/2022,App
TRX00002819,PRD000164,CLI000164,22/08/2025,App
TRX00002820,PRD001237,CLI000284,25/05/2023,App
TRX00002821,PRD000905,CLI000709,02/11/2013,App
TRX00002822,PRD001152,CLI000880,10/06/2019,App
TRX00002823,PRD000989,CLI000789,28/02/2025,App
TRX00002824,PRD001126,CLI000258,09/11/2020,App
TRX00002825,PRD001064,CLI000966,21/11/2019,Agencia
TRX00002826,PRD001087,CLI000198,26/11/2021,Agencia
TRX00002827,PRD000818,CLI000413,30/10/2022,Agencia
TRX00002828,PRD001816,CLI000787,16/06/2020,App
TRX00002829,PRD001353,CLI000146,31/01/2024,App
TRX00002830,PRD001459,CLI000584,30/12/2022,App
TRX00002831,PRD001314,CLI000371,18/03/2026,Agencia
TRX00002832,PRD001768,CLI000597,14/05/2025,Agencia
TRX00002833,PRD000311,CLI000311,16/06/2021,App
TRX00002834,PRD001629,CLI000621,30/03/2021,App
TRX00002835,PRD001427,CLI000427,01/04/2023,App
TRX00002836,PRD000025,CLI000143,25/12/2015,App
TRX00002837,PRD001449,CLI000941,06/07/2020,Agencia
TRX00002838,PRD000152,CLI000649,17/10/2019,Agencia
TRX00002839,PRD001068,CLI000068,10/09/2025,App
TRX00002840,PRD001063,CLI000586,07/07/2026,Agencia
TRX00002841,PRD000074,CLI000074,16/11/2024,App
TRX00002842,PRD001948,CLI001000,24/05/2022,Agencia
TRX00002843,PRD000509,CLI000731,04/12/2021,App
TRX00002844,PRD000707,CLI000723,11/07/2026,Agencia
TRX00002845,PRD001742,CLI000418,12/01/2019,App
TRX00002846,PRD001168,CLI000168,14/07/2024,App
TRX00002847,PRD001979,CLI000623,27/05/2026,Agencia
TRX00002848,PRD001541,CLI000541,23/05/2023,App
TRX00002849,PRD000010,CLI000288,01/07/2026,App
TRX00002850,PRD001894,CLI000894,28/04/2022,App
TRX00002851,PRD000530,CLI000311,10/12/2022,App
TRX00002852,PRD000057,CLI000227,18/05/2024,App
TRX00002853,PRD001812,CLI000118,03/09/2017,App
TRX00002854,PRD001984,CLI000571,04/02/2026,App
TRX00002855,PRD001368,CLI000930,18/06/2015,App
TRX00002856,PRD001071,CLI000652,27/12/2024,App
TRX00002857,PRD000884,CLI000384,03/11/2022,App
TRX00002858,PRD001451,CLI000793,23/04/2026,App
TRX00002859,PRD001833,CLI000863,22/12/2015,App
TRX00002860,PRD001941,CLI000697,12/03/2024,App
TRX00002861,PRD000620,CLI000138,29/08/2022,App
TRX00002862,PRD000215,CLI000215,29/08/2025,App
TRX00002863,PRD001091,CLI000467,06/06/2023,App
TRX00002864,PRD001436,CLI000751,17/11/2024,App
TRX00002865,PRD001822,CLI000505,26/04/2018,Agencia
TRX00002866,PRD001223,CLI000567,23/03/2025,App
TRX00002867,PRD001111,CLI000047,26/03/2026,App
TRX00002868,PRD001496,CLI000496,07/04/2014,App
TRX00002869,PRD000295,CLI000516,07/01/2025,Agencia
TRX00002870,PRD001319,CLI000967,29/02/2024,App
TRX00002871,PRD000549,CLI000094,29/09/2020,App
TRX00002872,PRD000080,CLI000080,24/08/2020,Agencia
TRX00002873,PRD001614,CLI000917,27/04/2025,Agencia
TRX00002874,PRD000665,CLI000121,09/05/2026,App
TRX00002875,PRD000639,CLI000155,31/05/2025,App
TRX00002876,PRD000562,CLI000528,05/03/2025,App
TRX00002877,PRD000488,CLI000891,17/08/2022,App
TRX00002878,PRD000838,CLI000079,16/04/2025,App
TRX00002879,PRD000899,CLI000453,07/01/2018,Agencia
TRX00002880,PRD001190,CLI000718,08/09/2020,App
TRX00002881,PRD000745,CLI000745,18/08/2021,App
TRX00002882,PRD001014,CLI000966,08/04/2026,App
TRX00002883,PRD000871,CLI000473,25/07/2023,App
TRX00002884,PRD000792,CLI000531,16/09/2020,App
TRX00002885,PRD001991,CLI000003,20/05/2020,Agencia
TRX00002886,PRD000810,CLI000062,21/07/2014,App
TRX00002887,PRD000686,CLI000686,15/04/2026,Agencia
TRX00002888,PRD001272,CLI000365,04/09/2014,App
TRX00002889,PRD000145,CLI000107,29/11/2021,App
TRX00002890,PRD000542,CLI000461,07/08/2023,App
TRX00002891,PRD000522,CLI000919,12/02/2026,App
TRX00002892,PRD000913,CLI000913,16/10/2019,App
TRX00002893,PRD000137,CLI000137,07/12/2024,App
TRX00002894,PRD000178,CLI000812,26/12/2025,App
TRX00002895,PRD000278,CLI000278,19/12/2015,Agencia
TRX00002896,PRD000117,CLI000524,07/09/2021,App
TRX00002897,PRD000186,CLI000044,08/11/2023,App
TRX00002898,PRD001179,CLI000347,13/07/2026,App
TRX00002899,PRD001983,CLI000858,08/09/2025,Agencia
TRX00002900,PRD001693,CLI000075,10/05/2026,App
TRX00002901,PRD000430,CLI000526,04/05/2023,App
TRX00002902,PRD001290,CLI000909,04/12/2020,App
TRX00002903,PRD001574,CLI000574,24/06/2026,App
TRX00002904,PRD000932,CLI000637,05/11/2020,App
TRX00002905,PRD000125,CLI000720,23/12/2020,App
TRX00002906,PRD001303,CLI000303,13/12/2025,App
TRX00002907,PRD000569,CLI000747,12/02/2026,App
TRX00002908,PRD001621,CLI000367,26/03/2026,App
TRX00002909,PRD001975,CLI000839,31/08/2021,App
TRX00002910,PRD001254,CLI000801,31/05/2026,App
TRX00002911,PRD000648,CLI000289,29/01/2023,App
TRX00002912,PRD001422,CLI000503,16/08/2021,App
TRX00002913,PRD001007,CLI000278,16/04/2015,App
TRX00002914,PRD000100,CLI000172,13/02/2026,Agencia
TRX00002915,PRD000262,CLI000061,08/04/2024,App
TRX00002916,PRD001004,CLI000142,16/08/2025,Agencia
TRX00002917,PRD001979,CLI000262,12/02/2022,App
TRX00002918,PRD001465,CLI000465,26/10/2016,App
TRX00002919,PRD001244,CLI000615,28/06/2024,App
TRX00002920,PRD000880,CLI000218,21/04/2026,App
TRX00002921,PRD000340,CLI000340,16/07/2025,App
TRX00002922,PRD001941,CLI000946,26/09/2015,App
TRX00002923,PRD000379,CLI000499,11/06/2026,App
TRX00002924,PRD000323,CLI000323,12/02/2020,App
TRX00002925,PRD000268,CLI000473,01/09/2022,Agencia
TRX00002926,PRD000336,CLI000701,22/07/2020,App
TRX00002927,PRD000476,CLI000237,28/10/2025,Agencia
TRX00002928,PRD001898,CLI000259,16/12/2020,App
TRX00002929,PRD001186,CLI000942,29/11/2019,App
TRX00002930,PRD001729,CLI000050,09/05/2023,Agencia
TRX00002931,PRD001535,CLI000050,14/05/2024,App
TRX00002932,PRD000143,CLI000017,21/04/2021,App
TRX00002933,PRD001939,CLI000857,14/08/2026,App
TRX00002934,PRD000682,CLI000682,06/12/2021,App
TRX00002935,PRD001457,CLI000813,02/05/2025,Agencia
TRX00002936,PRD000594,CLI000134,02/04/2023,App
TRX00002937,PRD001465,CLI000427,02/10/2024,App
TRX00002938,PRD000872,CLI000164,11/12/2024,Agencia
TRX00002939,PRD001295,CLI000874,26/03/2016,App
TRX00002940,PRD001870,CLI000870,13/05/2022,Agencia
TRX00002941,PRD000657,CLI000140,05/02/2026,App
TRX00002942,PRD001504,CLI000504,14/11/2023,App
TRX00002943,PRD000299,CLI000299,02/04/2018,App
TRX00002944,PRD000749,CLI000211,08/05/2024,App
TRX00002945,PRD001989,CLI000046,07/05/2026,App
TRX00002946,PRD000814,CLI000527,05/08/2024,App
TRX00002947,PRD001737,CLI000812,09/07/2026,App
TRX00002948,PRD001205,CLI000205,02/04/2026,App
TRX00002949,PRD000196,CLI000529,21/10/2016,Agencia
TRX00002950,PRD001529,CLI000529,22/12/2019,App
TRX00002951,PRD000475,CLI000475,22/07/2023,App
TRX00002952,PRD001940,CLI000324,11/12/2025,App
TRX00002953,PRD001257,CLI000489,24/02/2020,App
TRX00002954,PRD001410,CLI000144,05/09/2018,Agencia
TRX00002955,PRD000532,CLI000707,01/04/2026,Agencia
TRX00002956,PRD001893,CLI000893,24/03/2025,App
TRX00002957,PRD000203,CLI000630,05/11/2017,Agencia
TRX00002958,PRD001621,CLI000758,25/08/2025,App
TRX00002959,PRD001642,CLI000642,15/09/2021,Agencia
TRX00002960,PRD000703,CLI000703,11/12/2023,App
TRX00002961,PRD001117,CLI000902,19/01/2022,Agencia
TRX00002962,PRD000234,CLI000230,13/08/2026,App
TRX00002963,PRD000914,CLI000120,14/07/2024,Agencia
TRX00002964,PRD000256,CLI000070,13/04/2022,Agencia
TRX00002965,PRD001039,CLI000543,07/04/2020,Agencia
TRX00002966,PRD000631,CLI000478,01/12/2019,App
TRX00002967,PRD000743,CLI000505,22/02/2019,App
TRX00002968,PRD001688,CLI000762,18/05/2024,App
TRX00002969,PRD001852,CLI000852,21/11/2021,Agencia
TRX00002970,PRD001154,CLI000201,25/06/2026,App
TRX00002971,PRD001697,CLI000412,10/11/2013,App
TRX00002972,PRD000839,CLI000872,29/05/2026,Agencia
TRX00002973,PRD001453,CLI000489,24/04/2026,Agencia
TRX00002974,PRD001637,CLI000460,27/07/2011,App
TRX00002975,PRD001104,CLI000104,30/12/2024,Agencia
TRX00002976,PRD000707,CLI000707,21/05/2026,App
TRX00002977,PRD001046,CLI000437,30/05/2026,Agencia
TRX00002978,PRD000294,CLI000294,15/09/2013,App
TRX00002979,PRD001972,CLI000972,13/09/2025,App
TRX00002980,PRD000875,CLI000817,07/07/2026,Agencia
TRX00002981,PRD001246,CLI000246,14/08/2025,App
TRX00002982,PRD000610,CLI000129,02/11/2023,App
TRX00002983,PRD000220,CLI000956,30/09/2025,App
TRX00002984,PRD001009,CLI000520,04/05/2019,App
TRX00002985,PRD001034,CLI000034,16/04/2019,App
TRX00002986,PRD001081,CLI000594,30/11/2024,App
TRX00002987,PRD001677,CLI000677,07/01/2026,Agencia
TRX00002988,PRD001124,CLI000124,10/08/2012,Agencia
TRX00002989,PRD000712,CLI000775,22/08/2025,App
TRX00002990,PRD000573,CLI000390,08/12/2015,Agencia
TRX00002991,PRD001010,CLI000572,10/10/2019,App
TRX00002992,PRD001151,CLI000613,03/12/2025,App
TRX00002993,PRD001077,CLI000077,15/02/2021,App
TRX00002994,PRD000949,CLI000352,18/11/2016,Agencia
TRX00002995,PRD001189,CLI000417,10/12/2014,App
TRX00002996,PRD001595,CLI000069,12/11/2013,Agencia
TRX00002997,PRD000043,CLI000043,07/06/2018,App
TRX00002998,PRD001251,CLI000251,10/10/2019,App
TRX00002999,PRD001598,CLI000702,28/08/2023,Agencia
TRX00003000,PRD000677,CLI000953,28/07/2026,App
TRX00003001,PRD001680,CLI000680,13/05/2026,App
TRX00003002,PRD000001,CLI000001,21/02/2017,App
TRX00003003,PRD000212,CLI000647,05/04/2026,App
TRX00003004,PRD000489,CLI000247,13/02/2016,App
TRX00003005,PRD000748,CLI000123,20/09/2016,App
TRX00003006,PRD001444,CLI000859,20/04/2019,Agencia
TRX00003007,PRD000363,CLI000012,08/10/2021,App
TRX00003008,PRD000014,CLI000014,16/12/2022,Agencia
TRX00003009,PRD000571,CLI000562,28/06/2026,App
TRX00003010,PRD001085,CLI000901,25/07/2026,Agencia
TRX00003011,PRD000183,CLI000524,28/11/2014,Agencia
TRX00003012,PRD000285,CLI000038,03/02/2021,Agencia
TRX00003013,PRD001416,CLI000778,09/01/2023,App
TRX00003014,PRD001218,CLI000411,21/05/2026,App
TRX00003015,PRD001973,CLI000084,02/10/2025,Agencia
TRX00003016,PRD000636,CLI000636,14/11/2021,App
TRX00003017,PRD000168,CLI000483,17/05/2023,App
TRX00003018,PRD001230,CLI000768,26/01/2015,App
TRX00003019,PRD000635,CLI000599,07/02/2016,Agencia
TRX00003020,PRD001576,CLI000626,29/03/2021,App
TRX00003021,PRD000464,CLI000464,10/02/2022,App
TRX00003022,PRD001494,CLI000494,24/02/2026,App
TRX00003023,PRD000658,CLI000658,27/03/2015,App
TRX00003024,PRD000629,CLI000783,30/05/2021,App
TRX00003025,PRD000680,CLI000291,26/07/2022,App
TRX00003026,PRD001838,CLI000838,06/06/2026,Agencia
TRX00003027,PRD000196,CLI000494,12/04/2026,App
TRX00003028,PRD001471,CLI000812,20/06/2024,App
TRX00003029,PRD000660,CLI000165,13/02/2025,App
TRX00003030,PRD001345,CLI000165,19/04/2026,App
TRX00003031,PRD001482,CLI000172,07/06/2026,Agencia
TRX00003032,PRD001261,CLI000261,28/02/2025,App
TRX00003033,PRD001588,CLI000577,11/12/2024,Agencia
TRX00003034,PRD001089,CLI000004,29/04/2021,App
TRX00003035,PRD001956,CLI000956,14/03/2025,Agencia
TRX00003036,PRD000044,CLI000426,31/05/2026,App
TRX00003037,PRD001839,CLI000795,15/02/2023,Agencia
TRX00003038,PRD001277,CLI000277,11/10/2022,App
TRX00003039,PRD001582,CLI000582,17/03/2022,App
TRX00003040,PRD000083,CLI000083,05/01/2021,App
TRX00003041,PRD001895,CLI000694,02/11/2024,Agencia
TRX00003042,PRD000570,CLI000570,12/03/2022,App
TRX00003043,PRD000105,CLI000105,26/02/2026,App
TRX00003044,PRD000685,CLI000805,10/01/2022,Agencia
TRX00003045,PRD000033,CLI000288,03/04/2026,App
TRX00003046,PRD000387,CLI000196,15/06/2020,App
TRX00003047,PRD000316,CLI000445,12/07/2026,App
TRX00003048,PRD001249,CLI000249,04/09/2025,App
TRX00003049,PRD000862,CLI000592,26/01/2026,App
TRX00003050,PRD001245,CLI000336,26/12/2021,App
TRX00003051,PRD001570,CLI000850,15/07/2018,App
TRX00003052,PRD000638,CLI000106,22/08/2017,Agencia
TRX00003053,PRD000599,CLI000599,07/07/2016,App
TRX00003054,PRD001810,CLI000367,11/04/2026,App
TRX00003055,PRD001605,CLI000333,19/01/2026,App
TRX00003056,PRD001892,CLI000256,06/05/2025,App
TRX00003057,PRD000277,CLI000680,22/05/2025,App
TRX00003058,PRD000260,CLI000128,20/06/2025,App
TRX00003059,PRD000645,CLI000325,12/06/2025,App
TRX00003060,PRD000316,CLI000975,24/01/2022,App
TRX00003061,PRD000419,CLI000657,12/08/2024,Agencia
TRX00003062,PRD001593,CLI000812,26/10/2023,Agencia
TRX00003063,PRD001747,CLI000747,07/08/2016,Agencia
TRX00003064,PRD001445,CLI000516,23/11/2016,Agencia
TRX00003065,PRD001283,CLI000922,10/06/2018,Agencia
TRX00003066,PRD000181,CLI000662,23/12/2025,Agencia
TRX00003067,PRD000796,CLI000796,01/11/2017,App
TRX00003068,PRD000373,CLI000650,19/05/2025,App
TRX00003069,PRD001207,CLI000905,16/03/2026,App
TRX00003070,PRD001108,CLI000254,23/08/2013,App
TRX00003071,PRD000701,CLI000532,09/01/2020,App
TRX00003072,PRD000788,CLI000730,26/01/2016,App
TRX00003073,PRD001977,CLI000977,08/10/2024,App
TRX00003074,PRD000715,CLI000878,19/07/2013,App
TRX00003075,PRD000265,CLI000265,08/12/2023,App
TRX00003076,PRD000239,CLI000866,01/06/2018,Agencia
TRX00003077,PRD000901,CLI000901,05/04/2018,App
TRX00003078,PRD000130,CLI000469,05/08/2024,Agencia
TRX00003079,PRD001358,CLI000927,26/10/2023,App
TRX00003080,PRD000690,CLI000223,12/02/2024,App
TRX00003081,PRD001877,CLI000593,25/08/2016,App
TRX00003082,PRD001999,CLI000814,21/07/2023,App
TRX00003083,PRD000217,CLI000902,16/05/2023,Agencia
TRX00003084,PRD001640,CLI000640,21/05/2026,App
TRX00003085,PRD001832,CLI000850,22/11/2022,App
TRX00003086,PRD000794,CLI000009,17/04/2024,App
TRX00003087,PRD000805,CLI000118,29/11/2024,App
TRX00003088,PRD001944,CLI000944,20/07/2025,App
TRX00003089,PRD000484,CLI000610,29/12/2025,Agencia
TRX00003090,PRD001026,CLI000629,23/03/2019,Agencia
TRX00003091,PRD001410,CLI000866,31/08/2023,App
TRX00003092,PRD001096,CLI000981,28/02/2017,App
TRX00003093,PRD001746,CLI000746,06/06/2022,App
TRX00003094,PRD001898,CLI000827,07/06/2026,Agencia
TRX00003095,PRD000311,CLI000683,10/01/2026,App
TRX00003096,PRD000733,CLI000233,26/08/2023,App
TRX00003097,PRD001389,CLI000986,02/02/2025,App
TRX00003098,PRD000226,CLI000107,15/09/2023,Agencia
TRX00003099,PRD000863,CLI000098,02/04/2019,App
TRX00003100,PRD001483,CLI000169,10/01/2026,App
TRX00003101,PRD000427,CLI000746,05/02/2023,App
TRX00003102,PRD000089,CLI000089,25/02/2018,App
TRX00003103,PRD001942,CLI000672,15/08/2025,Agencia
TRX00003104,PRD001824,CLI000357,07/07/2025,App
TRX00003105,PRD000140,CLI000416,11/07/2026,App
TRX00003106,PRD000350,CLI000484,27/05/2026,App
TRX00003107,PRD001315,CLI000605,07/12/2019,App
TRX00003108,PRD000104,CLI000147,01/08/2022,Agencia
TRX00003109,PRD001117,CLI000117,05/03/2014,App
TRX00003110,PRD001713,CLI000435,24/04/2022,App
TRX00003111,PRD001267,CLI000060,30/03/2016,Agencia
TRX00003112,PRD000802,CLI000433,27/06/2015,App
TRX00003113,PRD000705,CLI000661,16/12/2025,App
TRX00003114,PRD000302,CLI000512,09/07/2020,App
TRX00003115,PRD000971,CLI000971,14/08/2026,App
TRX00003116,PRD001666,CLI000666,01/11/2017,App
TRX00003117,PRD001518,CLI000518,28/12/2018,App
TRX00003118,PRD001617,CLI000330,11/09/2022,Agencia
TRX00003119,PRD001941,CLI000980,28/09/2015,Agencia
TRX00003120,PRD000424,CLI000294,19/08/2012,Agencia
TRX00003121,PRD001841,CLI000847,16/08/2012,App
TRX00003122,PRD000345,CLI000219,06/12/2021,App
TRX00003123,PRD001684,CLI000083,26/12/2011,App
TRX00003124,PRD001766,CLI000336,09/06/2020,App
TRX00003125,PRD000918,CLI000475,02/01/2020,App
TRX00003126,PRD001309,CLI000645,19/11/2016,Agencia
TRX00003127,PRD000152,CLI000628,27/12/2016,Agencia
TRX00003128,PRD001715,CLI000045,21/09/2020,App
TRX00003129,PRD000409,CLI000931,25/06/2017,App
TRX00003130,PRD000165,CLI000736,30/05/2024,App
TRX00003131,PRD000095,CLI000095,10/07/2020,App
TRX00003132,PRD001201,CLI000413,22/11/2025,Agencia
TRX00003133,PRD000852,CLI000581,22/10/2022,App
TRX00003134,PRD000852,CLI000194,26/06/2021,App
TRX00003135,PRD000969,CLI000974,25/06/2023,App
TRX00003136,PRD000696,CLI000311,20/05/2021,App
TRX00003137,PRD000335,CLI000335,06/02/2026,Agencia
TRX00003138,PRD000384,CLI000492,11/03/2020,App
TRX00003139,PRD001045,CLI000171,06/04/2013,App
TRX00003140,PRD001283,CLI000321,09/01/2021,App
TRX00003141,PRD001000,CLI000693,04/01/2026,App
TRX00003142,PRD000448,CLI000678,05/11/2020,Agencia
TRX00003143,PRD000843,CLI000626,17/09/2024,Agencia
TRX00003144,PRD001663,CLI000085,27/05/2025,App
TRX00003145,PRD000043,CLI000243,16/08/2025,App
TRX00003146,PRD001154,CLI000016,31/12/2025,App
TRX00003147,PRD001542,CLI000671,26/06/2015,App
TRX00003148,PRD000377,CLI000922,25/12/2022,App
TRX00003149,PRD001318,CLI000913,18/05/2022,App
TRX00003150,PRD000910,CLI000517,19/11/2021,Agencia
TRX00003151,PRD001373,CLI000178,06/08/2022,App
TRX00003152,PRD001925,CLI000428,02/07/2022,App
TRX00003153,PRD000765,CLI000765,28/08/2023,App
TRX00003154,PRD000233,CLI000505,10/09/2020,App
TRX00003155,PRD000030,CLI000319,21/08/2023,App
TRX00003156,PRD001502,CLI000717,17/10/2020,App
TRX00003157,PRD000505,CLI000161,11/06/2026,App
TRX00003158,PRD000132,CLI000576,28/06/2025,Agencia
TRX00003159,PRD001180,CLI000540,26/11/2025,App
TRX00003160,PRD000358,CLI000761,02/12/2012,App
TRX00003161,PRD001874,CLI000013,09/08/2016,App
TRX00003162,PRD000449,CLI000709,23/06/2026,App
TRX00003163,PRD000622,CLI000936,30/07/2026,App
TRX00003164,PRD001525,CLI000917,27/06/2026,App
TRX00003165,PRD001465,CLI000847,23/11/2025,App
TRX00003166,PRD001707,CLI000444,19/09/2019,Agencia
TRX00003167,PRD000096,CLI000716,17/12/2025,App
TRX00003168,PRD001004,CLI000868,10/06/2024,App
TRX00003169,PRD001790,CLI000357,15/02/2025,App
TRX00003170,PRD001679,CLI000434,14/09/2025,Agencia
TRX00003171,PRD001416,CLI000095,25/01/2023,App
TRX00003172,PRD001312,CLI000313,29/08/2019,Agencia
TRX00003173,PRD000190,CLI000190,31/08/2023,Agencia
TRX00003174,PRD000378,CLI000992,24/09/2023,Agencia
TRX00003175,PRD001178,CLI000178,07/06/2024,App
TRX00003176,PRD000455,CLI000781,31/08/2013,App
TRX00003177,PRD000614,CLI000699,06/09/2020,App
TRX00003178,PRD000234,CLI000923,03/11/2025,Agencia
TRX00003179,PRD001226,CLI000226,17/05/2026,Agencia
TRX00003180,PRD000450,CLI000450,14/03/2020,App
TRX00003181,PRD000186,CLI000937,17/10/2025,App
TRX00003182,PRD000400,CLI000580,12/02/2025,App
TRX00003183,PRD001694,CLI000751,11/08/2018,Agencia
TRX00003184,PRD000141,CLI000006,15/06/2026,App
TRX00003185,PRD001874,CLI000018,24/10/2016,App
TRX00003186,PRD000469,CLI000469,03/09/2025,App
TRX00003187,PRD001797,CLI000267,21/04/2022,App
TRX00003188,PRD001861,CLI000691,20/01/2026,Agencia
TRX00003189,PRD001390,CLI000749,13/09/2018,App
TRX00003190,PRD000689,CLI000028,29/11/2025,App
TRX00003191,PRD001228,CLI000991,13/04/2024,App
TRX00003192,PRD000564,CLI000564,23/11/2025,App
TRX00003193,PRD001577,CLI000363,08/06/2024,App
TRX00003194,PRD000040,CLI000497,15/03/2018,App
TRX00003195,PRD000120,CLI000658,24/01/2026,App
TRX00003196,PRD000988,CLI000837,05/03/2023,Agencia
TRX00003197,PRD000281,CLI000281,22/10/2025,App
TRX00003198,PRD000073,CLI000048,03/12/2019,Agencia
TRX00003199,PRD000286,CLI000286,05/06/2014,App
TRX00003200,PRD001034,CLI000629,05/11/2021,Agencia
TRX00003201,PRD001572,CLI000668,02/11/2024,Agencia
TRX00003202,PRD000189,CLI000041,25/07/2022,App
TRX00003203,PRD001316,CLI000883,05/05/2026,Agencia
TRX00003204,PRD001286,CLI000286,01/04/2020,App
TRX00003205,PRD001486,CLI000164,31/08/2024,App
TRX00003206,PRD001166,CLI000689,15/07/2022,App
TRX00003207,PRD000404,CLI000404,02/07/2020,App
TRX00003208,PRD000943,CLI000363,23/11/2024,App
TRX00003209,PRD000743,CLI000386,03/01/2026,Agencia
TRX00003210,PRD001423,CLI000843,25/06/2026,App
TRX00003211,PRD001925,CLI000925,02/08/2023,App
TRX00003212,PRD000414,CLI000559,27/11/2023,App
TRX00003213,PRD001421,CLI000631,11/08/2022,Agencia
TRX00003214,PRD000810,CLI000405,16/04/2012,App
TRX00003215,PRD001100,CLI000219,27/04/2024,Agencia
TRX00003216,PRD000399,CLI000209,24/12/2025,App
TRX00003217,PRD000951,CLI000602,24/01/2022,App
TRX00003218,PRD001858,CLI000858,02/02/2026,App
TRX00003219,PRD000164,CLI000283,05/04/2021,App
TRX00003220,PRD000668,CLI000428,23/02/2025,App
TRX00003221,PRD000517,CLI000373,05/02/2023,App
TRX00003222,PRD000609,CLI000010,02/10/2017,App
TRX00003223,PRD001478,CLI000917,06/06/2025,App
